sr. no.,username,user id,name,group,Status
2010,king_North2006,209555010,King, https://t.me/starsatgroup,20210731
2011,Hfyuhhg,319563495,N.b, https://t.me/starsatgroup,20210731
2012,Novinsatkaraj,316900414,Hamid ka نصاب کرج, https://t.me/starsatgroup,20210731
2013,Naderi8898,123678366,amir, https://t.me/starsatgroup,20210731
2014,navidasht,121907672,نوید, https://t.me/starsatgroup,20210731
2015,Nima678,1252134068,Nima, https://t.me/starsatgroup,20210731
2016,hna1353,87733128,H., https://t.me/starsatgroup,20210731
2017,Najmhe17,327517171,N, https://t.me/starsatgroup,20210731
2018,Nabiking,664676604,master‌‌‌‌‌‌ ‌‌‌‌‌‌‌‌‌‌‌‌‌, https://t.me/starsatgroup,20210701
2019,Nightmare1111111,105989165,× ×, https://t.me/starsatgroup,20210731
2020,ncdct74gdxgdc,67940032,Farzad.A, https://t.me/starsatgroup,20210731
2021,Nawidomarkhil,391347906,Mohmmad Nawid chakari, https://t.me/starsatgroup,20210701
2022,lashkarinader,137493818,nadr, https://t.me/starsatgroup,20210731
2023,NaCa80,505147210,Namık, https://t.me/starsatgroup,20210731
2024,Nm336,144843622,٠٠٠٠, https://t.me/starsatgroup,20210731
2025,nastud,37881442,ناصر, https://t.me/starsatgroup,20210731
2026,Novaplus68,537685005,ice, https://t.me/starsatgroup,20210701
2027,NasMay_6,117476639,N, https://t.me/starsatgroup,20210731
2028,Nariman1373,102824300, Nariman, https://t.me/starsatgroup,20210731
2029,ATN54,36537066,NEMAT, https://t.me/starsatgroup,20210731
2030,amirfn2000,422402916,Amir, https://t.me/starsatgroup,20210731
2031,newbestone,521882372,New Mob Mog Hamrah Aval, https://t.me/starsatgroup,20210731
2032,baaa_naaa,229664548,Iran20, https://t.me/starsatgroup,20210701
2033,ali20170,538423051,No Heart, https://t.me/starsatgroup,20210731
2034,hamzeabeyat,177114204,Bi, https://t.me/starsatgroup,20210724
2035,Niknakmm,289690980,Aaaaaaaa, https://t.me/starsatgroup,20210701
2036,Naveed_27,284591480,ꪀꪖꪜꫀꫀᦔ ᥇ꪖꫝ𝘳ꪖ, https://t.me/starsatgroup,20210731
2037,Sazi_Nasazi,564814524,Sazi, https://t.me/starsatgroup,20210731
2038,fazeltiger,114332281,Never, https://t.me/starsatgroup,20210731
2039,nersi1353,124692860,morteza, https://t.me/starsatgroup,20210731
2040,Ghsemm1359,158303076,Gh@sem-n, https://t.me/starsatgroup,20210731
2041,nimasafizadeh,1141798285,nima, https://t.me/starsatgroup,20210731
2042,daoudanola,825324975,DAOUDA MAMOUD, https://t.me/starsatgroup,20210731
2043,meysam_borhani,90339376,Meys@m, https://t.me/starsatgroup,20210731
2044,iamHossein_niessohmai,122790916,NIƎSSOH, https://t.me/starsatgroup,20210731
2045,Ali_delta,113883310,A., https://t.me/starsatgroup,20210731
2046,Kianniknam60,124992894,Kian.niknam60, https://t.me/starsatgroup,20210731
2047,M13N90,99564744,MOslem, https://t.me/starsatgroup,20210731
2048,Hakeemniazi33,1279479172,Hakeem, https://t.me/starsatgroup,20210724
2049,nab2boom,130287210,dir: clubhousepersian, https://t.me/starsatgroup,20210701
2050,MN_MT,440500320,Neverland, https://t.me/starsatgroup,20210731
2051,Arya2229,315380563,Arya, https://t.me/starsatgroup,20210701
2052,AN1972,96207748,Araş, https://t.me/starsatgroup,20210731
2053,Nicecomputerr,111390623,Hossein, https://t.me/starsatgroup,20210731
2054,siiinaaa,49542223,$!N, https://t.me/starsatgroup,20210731
2055,Nakisa399,116452680,نکیسا, https://t.me/starsatgroup,20210731
2056,nonamme1399,76797474,m.i., https://t.me/starsatgroup,20210731
2057,hb48n80,109017985,Nima, https://t.me/starsatgroup,20210731
2058,marmaro426,306684475,@$HK@N, https://t.me/starsatgroup,20210731
2059,Noshirvankhezri,109378537,Noshirvan, https://t.me/starsatgroup,20210731
2060,Salar_Nejati_Sine,844801588,AHK-Company, https://t.me/starsatgroup,20210731
2061,nasabbashi3,530541672,ℳOみﾑʍʍﾑの, https://t.me/starsatgroup,20210731
2062,Alin0016,437205973,A, https://t.me/starsatgroup,20210731
2063,Ned3333,302878545,N.edaaa, https://t.me/starsatgroup,20210731
2064,Doni323000,163694083,Ned, https://t.me/starsatgroup,20210731
2065,Narbeh84,109939899,Narbeh, https://t.me/starsatgroup,20210731
2066,NGHWORLD1,270815663,꧁☬ƝƓӇ Ɯ♡ƦԼƊ☬꧂, https://t.me/starsatgroup,20210731
2067,masoud_na7,115387257,﷽हई╬❦ ̮̑m̮̑ȃ̮s̮̑oȗ̮d̮̑ ❦╬ईह, https://t.me/starsatgroup,20210731
2068,arshiapaveh,138463103,––––•(-• ṅḁṃḙḡḧ •-)•––––, https://t.me/starsatgroup,20210701
2069,Newlifebeing,714497194,New Life, https://t.me/starsatgroup,20210731
2070,Niki1355,130215978,اردوان, https://t.me/starsatgroup,20210731
2071,Samad_AhmadNia,109876309,Samad _, https://t.me/starsatgroup,20210731
2072,Nima62milan,309239592,MM, https://t.me/starsatgroup,20210731
2073,narjes1315,293492925,reza, https://t.me/starsatgroup,20210731
2074,nazarimohamma,123925204,محمد, https://t.me/starsatgroup,20210731
2075,nicaram,1156784291,mehrdad, https://t.me/starsatgroup,20210731
2076,NIMASHML,348841594,📡NIMA📡, https://t.me/starsatgroup,20210731
2077,Nimaab74,900387950,Nima, https://t.me/starsatgroup,20210731
2078,DroidmanTN,201494656,Haykel, https://t.me/starsatgroup,20210731
2079,ravanshenas_hamidrezanezam,51160336,Hamidreza, https://t.me/starsatgroup,20210731
2080,Dyskavari400,285271061,♪♫•*¨*•.¸¸❤ṅḁḓḙṝ ❤¸¸.•*¨*•♫♪, https://t.me/starsatgroup,20210701
2081,Rezaniki1357,94337907,Reza, https://t.me/starsatgroup,20210731
2082,NematollahAmeri,84585690,Nemat, https://t.me/starsatgroup,20210731
2083,Sajjad_naseriii,555131768,Sajjad, https://t.me/starsatgroup,20210731
2084,Morteza_nasirabadi,33194716,Morteza, https://t.me/starsatgroup,20210724
2085,njvjg,810724712,ف ح ل, https://t.me/starsatgroup,20210724
2086,Isfahansat99,534570987,Nasabbashi, https://t.me/starsatgroup,20210731
2087,MehD_Ne,91375929,🅼🅴🅷🅳🅸, https://t.me/starsatgroup,20210731
2088,Loganu,139848965,L◌͜͡◌G A℘Nـَ۪ٜ۪ٜ۪ٜ۪ٜ۪ؔٛٚؔ͜͡✧ٰٰٰٰٖٖٖٖٖٖٖ‌ᬼAـٜ۪ٜ۪ٜ۪ٜ۪ٜ۪ٜ۪ٜ۪ٜ۪۪ٜ۪ٜ۪, https://t.me/starsatgroup,20210731
2089,INST_1403,250724721,nemat, https://t.me/starsatgroup,20210731
2090,NaeimRoshany,179604105,Naeim, https://t.me/starsatgroup,20210731
2091,EA_Naghavi,380746025,Enayat, https://t.me/starsatgroup,20210731
2092,niksazz,357133465,Seyed, https://t.me/starsatgroup,20210731
2093,Nasabbashi,162581274,Arya, https://t.me/starsatgroup,20210724
2094,nima11122,391381988,تنها, https://t.me/starsatgroup,20210731
2095,Nightingalee,105770068,B, https://t.me/starsatgroup,20210701
2096,Niknam2255,190561962,(✿◠‿◠♥)nikbakhsh farhadi(♥◠‿◠✿), https://t.me/starsatgroup,20210731
2097,Nemesis2022,362268027,hossein, https://t.me/starsatgroup,20210731
2098,NamHaBdF,108928429,Bahman, https://t.me/starsatgroup,20210731
2099,n_a_s_b_saied,564384728,nasab📡saied📡mahmadi📡, https://t.me/starsatgroup,20210731
2100,ms_nasrollahi,111246314,M, https://t.me/starsatgroup,20210731
2101,Nibttu,517985831,Joe koala, https://t.me/starsatgroup,20210731
2102,Negaaaa_R,105716487,N_E_G_A_R, https://t.me/starsatgroup,20210731
2103,jalilahmad,106875931,Jalil, https://t.me/starsatgroup,20210724
2104,nabikarami1355,925866220,نبی, https://t.me/starsatgroup,20210724
2105,Nicolass1,730142657,Nicolass, https://t.me/starsatgroup,20210724
2106,Ntfarhan,288904562,!N!, https://t.me/starsatgroup,20210701
2107,Navid1066,107758493,Navid, https://t.me/starsatgroup,20210731
2108,Hosseinnaser1,360662337,HoSSeiN, https://t.me/starsatgroup,20210701
2109,Moje_jk,641432972,Nazila, https://t.me/starsatgroup,20210731
2110,Kianoosh00,294872625,Ki@nOoSh, https://t.me/starsatgroup,20210731
2111,Salaam9990,155957057,Abdul Ali, https://t.me/starsatgroup,20210731
2112,Nightblade0,893827727,نایت, https://t.me/starsatgroup,20210731
2113,nasratii,141213795,Nasrat, https://t.me/starsatgroup,20210731
2114,Nn3500,843423632,🇻 🇦 🇫 🇦, https://t.me/starsatgroup,20210731
2115,noruz_rekabi,376021190,noruz, https://t.me/starsatgroup,20210731
2116,Sa_noriyan,90954960,S.a.l.m.a.n, https://t.me/starsatgroup,20210701
2117,NasabTehran,203195024,Dani, https://t.me/starsatgroup,20210731
2118,NewDelta1400,612414548,AMIR, https://t.me/starsatgroup,20210731
2119,rafeazadeh,645384970,£H$@N, https://t.me/starsatgroup,20210731
2120,Matin1064333,45653107,Matin, https://t.me/starsatgroup,20210731
2121,barekat120,391929872,Mohammad, https://t.me/starsatgroup,20210731
2122,farshid0138,539059534,mo, https://t.me/starsatgroup,20210731
2123,Mohammadjkd,88783981,👑 ოიղაოოაქ👑, https://t.me/starsatgroup,20210731
2124,Monkey7_2,205016484,Alien, https://t.me/starsatgroup,20210731
2125,Mrfool,425538837,Mr, https://t.me/starsatgroup,20210731
2126,mojtaba_irib,56664454,Mojtaba, https://t.me/starsatgroup,20210731
2127,M6059M,262997680,MM, https://t.me/starsatgroup,20210731
2128,Majid60000,1234287728,@Majid, https://t.me/starsatgroup,20210731
2129,M7om7,669500861,m, https://t.me/starsatgroup,20210731
2130,Mohsenfattahipor,405416440,M, https://t.me/starsatgroup,20210731
2131,M13891357,108376915,محمد, https://t.me/starsatgroup,20210731
2132,Khaatooni,90195282,M.Khatooni, https://t.me/starsatgroup,20210731
2133,MiladOsfouri,60308910,milad, https://t.me/starsatgroup,20210731
2134,media600plus,1011386270,عرفان, https://t.me/starsatgroup,20210731
2135,MVLATHURSHAN,1364234030,ζρυστλ, https://t.me/starsatgroup,20210731
2136,Mehdiodr,141996947,M, https://t.me/starsatgroup,20210731
2137,Mahyarmm79,99793547,Moh3n, https://t.me/starsatgroup,20210731
2138,mnlvr,111536476,Farhad, https://t.me/starsatgroup,20210731
2139,media600,1005483110,erfan2, https://t.me/starsatgroup,20210731
2140,Mohammad2222,105204344,B-3Da, https://t.me/starsatgroup,20210731
2141,memarzadeh1360,120464946,حسين معمارزاده, https://t.me/starsatgroup,20210701
2142,Karen9883,136907212,m, https://t.me/starsatgroup,20210731
2143,mriyaz47,418740021,47, https://t.me/starsatgroup,20210731
2144,mamad131313,182639610,Mohamad, https://t.me/starsatgroup,20210731
2145,MotionsDesigner,381401110,Mohammad, https://t.me/starsatgroup,20210731
2146,moslemheidari,79966502,(✿◠‿◠♥)مسلم حیدری(♥◠‿◠✿), https://t.me/starsatgroup,20210731
2147,mansourmrf59,33478197,Mansour, https://t.me/starsatgroup,20210731
2148,joker085,480975069,M.h.M, https://t.me/starsatgroup,20210731
2149,mohammad6808,105074633,Mohammad, https://t.me/starsatgroup,20210731
2150,Mohammad_bagheban,117672838,bagheban, https://t.me/starsatgroup,20210731
2151,ali1641989,827219018,Ali, https://t.me/starsatgroup,20210731
2152,Eimanmir,210059100,I, https://t.me/starsatgroup,20210731
2153,Cashvin,225816564,M., https://t.me/starsatgroup,20210731
2154,M_Foroughi63,1854507633,Mohsen, https://t.me/starsatgroup,20210731
2155,Madoon108,1182122547,شیخ گروه, https://t.me/starsatgroup,20210731
2156,Meysam4672,1462493156,میثم, https://t.me/starsatgroup,20210731
2157,Mohseenja,1423027688,Mohsen, https://t.me/starsatgroup,20210731
2158,MamaRezakh66,452525779,Mamareza, https://t.me/starsatgroup,20210731
2159,moons96,177101873,mehdi, https://t.me/starsatgroup,20210731
2160,Dr_mazraeh,1229326444,💯, https://t.me/starsatgroup,20210731
2161,mehranmahmoudifar,121033639,mehran, https://t.me/starsatgroup,20210731
2162,mahdi62hoseini,108393351,m.m.h, https://t.me/starsatgroup,20210731
2163,mz4790,1585054890,Mohammed, https://t.me/starsatgroup,20210731
2164,mersana1djbbklx,150311921,بابک, https://t.me/starsatgroup,20210724
2165,mohsen_MK,108011567,M.K, https://t.me/starsatgroup,20210731
2166,Mahmood075,145813423,m@hm&&d, https://t.me/starsatgroup,20210731
2167,Mmm77aaa,269965532,Amir, https://t.me/starsatgroup,20210701
2168,Conferencemic,138812544,M, https://t.me/starsatgroup,20210731
2169,Growupmax,154860985,Mehrpouya, https://t.me/starsatgroup,20210731
2170,mmdapril1990,409909966,Mnk, https://t.me/starsatgroup,20210731
2171,Moabrotan,110741037,محمدXXX, https://t.me/starsatgroup,20210731
2172,Multii3,411534624,ℳ∃¥§Åℳ.ℳÜł†ЇЇ, https://t.me/starsatgroup,20210701
2173,Mehdinasri1631,416052848,ஜ۩۩ஜ ṃḙḧḓḯ ஜ۩۩ஜ, https://t.me/starsatgroup,20210731
2174,Myloveismyheart0,320168663,Kral, https://t.me/starsatgroup,20210731
2175,motor72,261581160,., https://t.me/starsatgroup,20210724
2176,Miladliravi1994,979839676,Milad, https://t.me/starsatgroup,20210731
2177,miladttttttttt,866325190,میلاد, https://t.me/starsatgroup,20210731
2178,Mamker,227747815,MoHs3N, https://t.me/starsatgroup,20210731
2179,mehdi1368s,1413691,Mehdi, https://t.me/starsatgroup,20210731
2180,MR_52SAT,851591307,esf.52, https://t.me/starsatgroup,20210731
2181,MR1KING,226913204,MRK®, https://t.me/starsatgroup,20210731
2182,amirmahdi6210,1035731067,mahdi, https://t.me/starsatgroup,20210731
2183,Amjad15,110006874,AMJAD, https://t.me/starsatgroup,20210731
2184,m9053,277039161,MEHRAN, https://t.me/starsatgroup,20210731
2185,m20211399,678588656,..M..e, https://t.me/starsatgroup,20210731
2186,MrLord99,728554404,ITC, https://t.me/starsatgroup,20210731
2187,mehdi1995mv,523271590,Mehdi, https://t.me/starsatgroup,20210731
2188,moh1335,210382768,mohsen, https://t.me/starsatgroup,20210731
2189,mostafabarahoei,1389615864,♥mostafa♥, https://t.me/starsatgroup,20210731
2190,Alism5980,82156682,Ali, https://t.me/starsatgroup,20210731
2191,Mkmo5360,65540793,M.kazemi, https://t.me/starsatgroup,20210731
2192,baragh1361,896390571,mohammad, https://t.me/starsatgroup,20210731
2193,ahmad_mozemi,594841923,Dr.moazemi, https://t.me/starsatgroup,20210731
2194,mojjazat,67957833,Mohammad, https://t.me/starsatgroup,20210731
2195,Mt24241,1100148055,Mohammad, https://t.me/starsatgroup,20210731
2196,Mohammadmohseni9158,190225607,محمد, https://t.me/starsatgroup,20210731
2197,Mahdiareis,480308514,Mahdi, https://t.me/starsatgroup,20210731
2198,mohammadamin5,171497878,M๑нα๓๓αd α๓ïท, https://t.me/starsatgroup,20210731
2199,Mehdi7951,283091700,♋ℳeɦdi, https://t.me/starsatgroup,20210724
2200,azhdarm61,670205522,Azhdari, https://t.me/starsatgroup,20210701
2201,Mohammadnavaser6650,293215931,محمد, https://t.me/starsatgroup,20210724
2202,AboDanyall,478726764,ℳᴇн∂ɪ, https://t.me/starsatgroup,20210731
2203,Meysam11991,118491515,meysam, https://t.me/starsatgroup,20210724
2204,Mahyarr1364,574243604,Mahyar, https://t.me/starsatgroup,20210731
2205,Mosavihgv,1053787892,Hosain, https://t.me/starsatgroup,20210731
2206,M1365_7097,47606156,Amin, https://t.me/starsatgroup,20210731
2207,amazah,70993357,A_ Mz, https://t.me/starsatgroup,20210731
2208,Mohammad_jafari_balaie,20293239,Mohammad, https://t.me/starsatgroup,20210731
2209,miliaseman,118785642,خدایا بابت همه چیز شکرت, https://t.me/starsatgroup,20210701
2210,LakKAm301,489637346,AmirrezA, https://t.me/starsatgroup,20210731
2211,lawlove8,576691782,𝖆𝖑𝖎, https://t.me/starsatgroup,20210731
2212,Lfc_11,1121634051,KaYaN, https://t.me/starsatgroup,20210731
2213,lbj666,291677232,lbj666, https://t.me/starsatgroup,20210731
2214,harfe_hesab111,365283889,Luck, https://t.me/starsatgroup,20210731
2215,loved89,374160257,بهترین درمانها, https://t.me/starsatgroup,20210731
2216,lionking2098,666028928,@JAVAD@, https://t.me/starsatgroup,20210731
2217,lnkah,877632425,borzo, https://t.me/starsatgroup,20210731
2218,L1UQW,109329443,Hello 23, https://t.me/starsatgroup,20210731
2219,love1398000,518417171,LOVE, https://t.me/starsatgroup,20210731
2220,latifhakemi,346114032,عشق یعنی, https://t.me/starsatgroup,20210724
2221,Kialon,121411865,Kia, https://t.me/starsatgroup,20210731
2222,linghuchong7,1708626434,777, https://t.me/starsatgroup,20210731
2223,Confi77,1458348829,Keys@, https://t.me/starsatgroup,20210731
2224,LcdTV,38605563,آزاد ذوالفقاری, https://t.me/starsatgroup,20210731
2225,saeedaplle,58360211,Saeed, https://t.me/starsatgroup,20210731
2226,liverpoool0039,614862660,m, https://t.me/starsatgroup,20210731
2227,Ali2020il,81406596,@li2020, https://t.me/starsatgroup,20210731
2228,imanlp,53689811,Iman, https://t.me/starsatgroup,20210731
2229,Legendous_M,1299646648,Murod🍁☔, https://t.me/starsatgroup,20210731
2230,LINUX4K,372155563,➡ AHMAD▫◾◽◼, https://t.me/starsatgroup,20210731
2231,messi_Lionel,57573496,Lionel, https://t.me/starsatgroup,20210731
2232,Abaydish,406977138,Abay Losblancos, https://t.me/starsatgroup,20210731
2233,lassaedjlali,965877536,jlali, https://t.me/starsatgroup,20210731
2234,Amniyatsazan_lahijan,130567306,amniyatsazan, https://t.me/starsatgroup,20210731
2235,L3opard,55437375,Farzad, https://t.me/starsatgroup,20210731
2236,llllljust4funlllll,50562880,Mohammad, https://t.me/starsatgroup,20210731
2237,Amlaklatianzamin,923815661,Amlak, https://t.me/starsatgroup,20210731
2238,Mohammad_latifi_59,132098055,Mohammad, https://t.me/starsatgroup,20210731
2239,Aliiij00n,93315594,@li, https://t.me/starsatgroup,20210731
2240,LincolnLM10,263462596,lincoln, https://t.me/starsatgroup,20210731
2241,Smart_Lover,959207433,Abu, https://t.me/starsatgroup,20210731
2242,lishah,89632888,alishah, https://t.me/starsatgroup,20210731
2243,Lillzywz,678145554,Farshad, https://t.me/starsatgroup,20210701
2244,Amerlove0,171477094,Amer, https://t.me/starsatgroup,20210731
2245,floversh,531298731,Liyon, https://t.me/starsatgroup,20210731
2246,Alikaran1984,139391343,@li, https://t.me/starsatgroup,20210724
2247,moslem1115,100600141,llı мσѕℓєм ıll, https://t.me/starsatgroup,20210731
2248,ab_kh20,503948206,🆎🦅, https://t.me/starsatgroup,20210731
2249,Kgms4713,277263811,*◄থৣ💖থৣ► طاها ◄থৣ💖থৣ►*, https://t.me/starsatgroup,20210731
2250,khommkk,51487987,Karim, https://t.me/starsatgroup,20210731
2251,kian53,104314979,kian, https://t.me/starsatgroup,20210731
2252,ahmadk1344,258101911,A, https://t.me/starsatgroup,20210731
2253,kavoosi59,492110577,محمد, https://t.me/starsatgroup,20210731
2254,behzadken,244903375,Behzad, https://t.me/starsatgroup,20210731
2255,keyvanvali6724,243937669,💞ʞeʎvɐn💞, https://t.me/starsatgroup,20210731
2256,Karim6299,65317175,E.Abbas, https://t.me/starsatgroup,20210731
2257,kokab126,546426064,bahman, https://t.me/starsatgroup,20210731
2258,Khurshed1990,368328924,khurusha, https://t.me/starsatgroup,20210701
2259,amirkarimiqw,4674191,amir, https://t.me/starsatgroup,20210731
2260,Ahmad_khani,96343729,Ahmad, https://t.me/starsatgroup,20210731
2261,aminkhan_77,114703615,amin, https://t.me/starsatgroup,20210731
2262,elifavaka,101791565,Kadaaso, https://t.me/starsatgroup,20210731
2263,El177,299067532,Elvin, https://t.me/starsatgroup,20210731
2264,Kurdsat007,73572501,Goodboy..., https://t.me/starsatgroup,20210731
